1,0.001060781
2,0.020400143
3,0.03977294
4,0.058943758
5,0.080513139
6,0.097493658
7,0.1165767
8,0.138157496
9,0.155783501
10,0.174701319
11,0.194573221
12,0.213065758
13,0.2325665
14,0.252973061
15,0.272168736
16,0.290682983
17,0.310230403
18,0.329025722
19,0.348307419
20,0.368405342
