0,0.79281768,-42.80863931
1,0.844383057,-28.15985129
2,0.873848987,-31.1302142
3,0.878453039,-35.58091094
4,0.893186004,-44.57608591
5,0.896869245,-51.45036659
6,0.902394107,-46.34702765
7,0.905156538,-58.75085209
